,values,task,feature,category
57813,-12.886364,vac,mfcc4V_sma3nz_amean,spectral
57814,-14.190468,vac,mfcc4V_sma3nz_amean,spectral
57815,-0.8099081,vac,mfcc4V_sma3nz_amean,spectral
57816,-11.616312,vac,mfcc4V_sma3nz_amean,spectral
57817,-8.38612,vac,mfcc4V_sma3nz_amean,spectral
57818,-3.3433218,vac,mfcc4V_sma3nz_amean,spectral
57819,-12.901306,vac,mfcc4V_sma3nz_amean,spectral
57820,-10.509063,vac,mfcc4V_sma3nz_amean,spectral
57821,-4.7934675,vac,mfcc4V_sma3nz_amean,spectral
57822,-7.647062,vac,mfcc4V_sma3nz_amean,spectral
57823,-11.370184,vac,mfcc4V_sma3nz_amean,spectral
57824,-3.4306285,vac,mfcc4V_sma3nz_amean,spectral
57825,-4.4089713,vac,mfcc4V_sma3nz_amean,spectral
57826,-17.241224,vac,mfcc4V_sma3nz_amean,spectral
57827,0.62325263,vac,mfcc4V_sma3nz_amean,spectral
57828,-0.11819918,vac,mfcc4V_sma3nz_amean,spectral
57829,-4.4460883,vac,mfcc4V_sma3nz_amean,spectral
57830,-1.3781848,vac,mfcc4V_sma3nz_amean,spectral
57831,-6.995293,vac,mfcc4V_sma3nz_amean,spectral
57832,-7.165711,vac,mfcc4V_sma3nz_amean,spectral
57833,-11.008849,vac,mfcc4V_sma3nz_amean,spectral
57834,2.4867663,vac,mfcc4V_sma3nz_amean,spectral
57835,-5.803128,vac,mfcc4V_sma3nz_amean,spectral
57836,-4.0328317,vac,mfcc4V_sma3nz_amean,spectral
57837,-6.4404297,vac,mfcc4V_sma3nz_amean,spectral
57838,-4.486287,vac,mfcc4V_sma3nz_amean,spectral
57839,-11.193088,vac,mfcc4V_sma3nz_amean,spectral
57840,-14.773266,vac,mfcc4V_sma3nz_amean,spectral
57841,2.208719,vac,mfcc4V_sma3nz_amean,spectral
57842,-1.153929,vac,mfcc4V_sma3nz_amean,spectral
57843,-9.488453,vac,mfcc4V_sma3nz_amean,spectral
57844,-8.403718,vac,mfcc4V_sma3nz_amean,spectral
57845,2.2535284,vac,mfcc4V_sma3nz_amean,spectral
57846,-5.0425057,vac,mfcc4V_sma3nz_amean,spectral
57847,-7.225774,vac,mfcc4V_sma3nz_amean,spectral
57848,-8.924651,vac,mfcc4V_sma3nz_amean,spectral
57849,-1.8217032,vac,mfcc4V_sma3nz_amean,spectral
57850,-0.97573376,vac,mfcc4V_sma3nz_amean,spectral
57851,-15.034233,vac,mfcc4V_sma3nz_amean,spectral
57852,-1.0073481,vac,mfcc4V_sma3nz_amean,spectral
57853,-23.136238,vac,mfcc4V_sma3nz_amean,spectral
57854,-11.883564,vac,mfcc4V_sma3nz_amean,spectral
57855,-1.0905213,vac,mfcc4V_sma3nz_amean,spectral
57856,10.266983,vac,mfcc4V_sma3nz_amean,spectral
57857,1.591722,vac,mfcc4V_sma3nz_amean,spectral
57858,-7.6215453,vac,mfcc4V_sma3nz_amean,spectral
57859,-4.2795024,vac,mfcc4V_sma3nz_amean,spectral
57860,-7.4914317,vac,mfcc4V_sma3nz_amean,spectral
57861,-8.474183,vac,mfcc4V_sma3nz_amean,spectral
57862,-14.014074,vac,mfcc4V_sma3nz_amean,spectral
57863,-8.5518,vac,mfcc4V_sma3nz_amean,spectral
57864,1.8508786,vac,mfcc4V_sma3nz_amean,spectral
57865,2.739372,vac,mfcc4V_sma3nz_amean,spectral
57866,-4.1790614,vac,mfcc4V_sma3nz_amean,spectral
57867,-4.9991007,vac,mfcc4V_sma3nz_amean,spectral
57868,-11.0189,vac,mfcc4V_sma3nz_amean,spectral
57869,-9.646555,vac,mfcc4V_sma3nz_amean,spectral
57870,3.4767127,vac,mfcc4V_sma3nz_amean,spectral
57871,-3.7756634,vac,mfcc4V_sma3nz_amean,spectral
57872,-8.83034,vac,mfcc4V_sma3nz_amean,spectral
57873,-11.061446,vac,mfcc4V_sma3nz_amean,spectral
57874,-4.849175,vac,mfcc4V_sma3nz_amean,spectral
57875,-6.8322453,vac,mfcc4V_sma3nz_amean,spectral
57876,4.8377466,vac,mfcc4V_sma3nz_amean,spectral
57877,-4.1154337,vac,mfcc4V_sma3nz_amean,spectral
57878,-2.0193057,vac,mfcc4V_sma3nz_amean,spectral
57879,-15.286015,vac,mfcc4V_sma3nz_amean,spectral
57880,-12.371607,vac,mfcc4V_sma3nz_amean,spectral
57881,2.0000653,vac,mfcc4V_sma3nz_amean,spectral
57882,-0.87929535,vac,mfcc4V_sma3nz_amean,spectral
57883,2.165904,vac,mfcc4V_sma3nz_amean,spectral
57884,-11.279891,vac,mfcc4V_sma3nz_amean,spectral
57885,-4.870887,vac,mfcc4V_sma3nz_amean,spectral
57886,-4.788876,vac,mfcc4V_sma3nz_amean,spectral
57887,-5.0241823,vac,mfcc4V_sma3nz_amean,spectral
57888,-5.296242,vac,mfcc4V_sma3nz_amean,spectral
57889,-13.408917,vac,mfcc4V_sma3nz_amean,spectral
57890,-1.1813072,vac,mfcc4V_sma3nz_amean,spectral
57891,0.040026337,vac,mfcc4V_sma3nz_amean,spectral
57892,-9.987613,vac,mfcc4V_sma3nz_amean,spectral
57893,-5.26502,vac,mfcc4V_sma3nz_amean,spectral
57894,-5.418851,vac,mfcc4V_sma3nz_amean,spectral
57895,-8.1242695,vac,mfcc4V_sma3nz_amean,spectral
57896,-6.2235203,vac,mfcc4V_sma3nz_amean,spectral
57897,-17.170958,vac,mfcc4V_sma3nz_amean,spectral
57898,-9.07428,vac,mfcc4V_sma3nz_amean,spectral
57899,6.0065866,vac,mfcc4V_sma3nz_amean,spectral
57900,-5.070364,vac,mfcc4V_sma3nz_amean,spectral
57901,-2.263409,vac,mfcc4V_sma3nz_amean,spectral
57902,-0.85598344,vac,mfcc4V_sma3nz_amean,spectral
57903,-12.167765,vac,mfcc4V_sma3nz_amean,spectral
57904,-5.663672,vac,mfcc4V_sma3nz_amean,spectral
57905,-7.982321,vac,mfcc4V_sma3nz_amean,spectral
57906,-10.0903845,vac,mfcc4V_sma3nz_amean,spectral
57907,0.5503764,vac,mfcc4V_sma3nz_amean,spectral
57908,-17.309887,vac,mfcc4V_sma3nz_amean,spectral
57909,-3.8575418,vac,mfcc4V_sma3nz_amean,spectral
57910,-2.5924275,vac,mfcc4V_sma3nz_amean,spectral
57911,-8.190499,vac,mfcc4V_sma3nz_amean,spectral
57912,0.26693967,vac,mfcc4V_sma3nz_amean,spectral
57913,-13.226665,vac,mfcc4V_sma3nz_amean,spectral
57914,-5.552678,vac,mfcc4V_sma3nz_amean,spectral
57915,-0.77686244,vac,mfcc4V_sma3nz_amean,spectral
57916,-11.332818,vac,mfcc4V_sma3nz_amean,spectral
57917,3.0103505,vac,mfcc4V_sma3nz_amean,spectral
57918,-4.405208,vac,mfcc4V_sma3nz_amean,spectral
57919,9.966386,vac,mfcc4V_sma3nz_amean,spectral
57920,-3.6284943,vac,mfcc4V_sma3nz_amean,spectral
57921,1.1566706,vac,mfcc4V_sma3nz_amean,spectral
57922,-11.7020035,vac,mfcc4V_sma3nz_amean,spectral
57923,-3.9074607,vac,mfcc4V_sma3nz_amean,spectral
57924,-6.347568,vac,mfcc4V_sma3nz_amean,spectral
57925,-12.494646,vac,mfcc4V_sma3nz_amean,spectral
57926,-9.689245,vac,mfcc4V_sma3nz_amean,spectral
57927,-11.449755,vac,mfcc4V_sma3nz_amean,spectral
57928,-1.1997582,vac,mfcc4V_sma3nz_amean,spectral
57929,1.8374342,vac,mfcc4V_sma3nz_amean,spectral
57930,-2.9740336,vac,mfcc4V_sma3nz_amean,spectral
57931,-5.853556,vac,mfcc4V_sma3nz_amean,spectral
57932,8.212324,vac,mfcc4V_sma3nz_amean,spectral
57933,-12.711717,vac,mfcc4V_sma3nz_amean,spectral
57934,-5.8101015,vac,mfcc4V_sma3nz_amean,spectral
57935,0.12980899,vac,mfcc4V_sma3nz_amean,spectral
57936,-11.35175,vac,mfcc4V_sma3nz_amean,spectral
57937,-3.0539968,vac,mfcc4V_sma3nz_amean,spectral
57938,-4.008992,vac,mfcc4V_sma3nz_amean,spectral
57939,-5.0638905,vac,mfcc4V_sma3nz_amean,spectral
57940,2.0964913,vac,mfcc4V_sma3nz_amean,spectral
57941,-17.15743,vac,mfcc4V_sma3nz_amean,spectral
57942,-9.237209,vac,mfcc4V_sma3nz_amean,spectral
57943,-0.55978113,vac,mfcc4V_sma3nz_amean,spectral
57944,-3.0895472,vac,mfcc4V_sma3nz_amean,spectral
57945,8.318869,vac,mfcc4V_sma3nz_amean,spectral
57946,0.09318147,vac,mfcc4V_sma3nz_amean,spectral
57947,4.342324,vac,mfcc4V_sma3nz_amean,spectral
57948,-1.7049928,vac,mfcc4V_sma3nz_amean,spectral
57949,-2.3917797,vac,mfcc4V_sma3nz_amean,spectral
57950,-13.330459,vac,mfcc4V_sma3nz_amean,spectral
57951,-0.00709976,vac,mfcc4V_sma3nz_amean,spectral
57952,-7.7808776,vac,mfcc4V_sma3nz_amean,spectral
57953,-0.44277778,vac,mfcc4V_sma3nz_amean,spectral
57954,6.7640553,vac,mfcc4V_sma3nz_amean,spectral
57955,-2.2914977,vac,mfcc4V_sma3nz_amean,spectral
57956,-15.201199,vac,mfcc4V_sma3nz_amean,spectral
57957,9.080343,vac,mfcc4V_sma3nz_amean,spectral
57958,2.9619462,vac,mfcc4V_sma3nz_amean,spectral
57959,-3.8342164,vac,mfcc4V_sma3nz_amean,spectral
57960,-3.713346,vac,mfcc4V_sma3nz_amean,spectral
57961,0.49319077,vac,mfcc4V_sma3nz_amean,spectral
57962,-1.6671613,vac,mfcc4V_sma3nz_amean,spectral
57963,-17.6514,vac,mfcc4V_sma3nz_amean,spectral
57964,0.91516507,vac,mfcc4V_sma3nz_amean,spectral
57965,-3.93015,vac,mfcc4V_sma3nz_amean,spectral
57966,-5.7578354,vac,mfcc4V_sma3nz_amean,spectral
57967,-14.427866,vac,mfcc4V_sma3nz_amean,spectral
57968,4.508837,vac,mfcc4V_sma3nz_amean,spectral
57969,5.8084536,vac,mfcc4V_sma3nz_amean,spectral
57970,-3.861992,vac,mfcc4V_sma3nz_amean,spectral
57971,-6.349658,vac,mfcc4V_sma3nz_amean,spectral
57972,-2.6332257,vac,mfcc4V_sma3nz_amean,spectral
57973,-6.059653,vac,mfcc4V_sma3nz_amean,spectral
57974,-19.153212,vac,mfcc4V_sma3nz_amean,spectral
57975,2.5734584,vac,mfcc4V_sma3nz_amean,spectral
57976,-4.601585,vac,mfcc4V_sma3nz_amean,spectral
57977,-7.9613523,vac,mfcc4V_sma3nz_amean,spectral
57978,-9.873586,vac,mfcc4V_sma3nz_amean,spectral
57979,6.891234,vac,mfcc4V_sma3nz_amean,spectral
57980,-2.5281777,vac,mfcc4V_sma3nz_amean,spectral
57981,-7.592586,vac,mfcc4V_sma3nz_stddevNorm,spectral
57982,5.2400026,vac,mfcc4V_sma3nz_stddevNorm,spectral
57983,1.0148711,vac,mfcc4V_sma3nz_stddevNorm,spectral
57984,-44.934086,vac,mfcc4V_sma3nz_stddevNorm,spectral
57985,1.736858,vac,mfcc4V_sma3nz_stddevNorm,spectral
57986,-1.4982007,vac,mfcc4V_sma3nz_stddevNorm,spectral
57987,1.8525103,vac,mfcc4V_sma3nz_stddevNorm,spectral
57988,-17.325743,vac,mfcc4V_sma3nz_stddevNorm,spectral
57989,8.61749,vac,mfcc4V_sma3nz_stddevNorm,spectral
57990,-2.6592276,vac,mfcc4V_sma3nz_stddevNorm,spectral
57991,3.021108,vac,mfcc4V_sma3nz_stddevNorm,spectral
57992,1.5274444,vac,mfcc4V_sma3nz_stddevNorm,spectral
57993,13.442193,vac,mfcc4V_sma3nz_stddevNorm,spectral
57994,-5.5332103,vac,mfcc4V_sma3nz_stddevNorm,spectral
57995,-13.397948,vac,mfcc4V_sma3nz_stddevNorm,spectral
57996,-1.9860225,vac,mfcc4V_sma3nz_stddevNorm,spectral
57997,-2.694401,vac,mfcc4V_sma3nz_stddevNorm,spectral
57998,-11.84096,vac,mfcc4V_sma3nz_stddevNorm,spectral
57999,-1.4475857,vac,mfcc4V_sma3nz_stddevNorm,spectral
58000,-1.7261673,vac,mfcc4V_sma3nz_stddevNorm,spectral
58001,-10.706386,vac,mfcc4V_sma3nz_stddevNorm,spectral
58002,-1.3966303,vac,mfcc4V_sma3nz_stddevNorm,spectral
58003,19.848112,vac,mfcc4V_sma3nz_stddevNorm,spectral
58004,-1.484151,vac,mfcc4V_sma3nz_stddevNorm,spectral
58005,2.846779,vac,mfcc4V_sma3nz_stddevNorm,spectral
58006,4.1792517,vac,mfcc4V_sma3nz_stddevNorm,spectral
58007,-30.921188,vac,mfcc4V_sma3nz_stddevNorm,spectral
58008,-2.0296626,vac,mfcc4V_sma3nz_stddevNorm,spectral
58009,-7.7810698,vac,mfcc4V_sma3nz_stddevNorm,spectral
58010,-2.5260675,vac,mfcc4V_sma3nz_stddevNorm,spectral
58011,1.2519991,vac,mfcc4V_sma3nz_stddevNorm,spectral
58012,33.49181,vac,mfcc4V_sma3nz_stddevNorm,spectral
58013,-1.8840023,vac,mfcc4V_sma3nz_stddevNorm,spectral
58014,-2.0819283,vac,mfcc4V_sma3nz_stddevNorm,spectral
58015,10.828005,vac,mfcc4V_sma3nz_stddevNorm,spectral
58016,3.469722,vac,mfcc4V_sma3nz_stddevNorm,spectral
58017,23.113907,vac,mfcc4V_sma3nz_stddevNorm,spectral
58018,-2.0254421,vac,mfcc4V_sma3nz_stddevNorm,spectral
58019,8.698166,vac,mfcc4V_sma3nz_stddevNorm,spectral
58020,-4.170738,vac,mfcc4V_sma3nz_stddevNorm,spectral
58021,-13.893881,vac,mfcc4V_sma3nz_stddevNorm,spectral
58022,-2.0816293,vac,mfcc4V_sma3nz_stddevNorm,spectral
58023,-17.317043,vac,mfcc4V_sma3nz_stddevNorm,spectral
58024,-1.8256444,vac,mfcc4V_sma3nz_stddevNorm,spectral
58025,-2.132992,vac,mfcc4V_sma3nz_stddevNorm,spectral
58026,11.639868,vac,mfcc4V_sma3nz_stddevNorm,spectral
58027,4.516606,vac,mfcc4V_sma3nz_stddevNorm,spectral
58028,-2.1002872,vac,mfcc4V_sma3nz_stddevNorm,spectral
58029,3.56111,vac,mfcc4V_sma3nz_stddevNorm,spectral
58030,-1.5408541,vac,mfcc4V_sma3nz_stddevNorm,spectral
58031,-2.0161464,vac,mfcc4V_sma3nz_stddevNorm,spectral
58032,-8.426902,vac,mfcc4V_sma3nz_stddevNorm,spectral
58033,-1.0911313,vac,mfcc4V_sma3nz_stddevNorm,spectral
58034,-2.432782,vac,mfcc4V_sma3nz_stddevNorm,spectral
58035,1.7302262,vac,mfcc4V_sma3nz_stddevNorm,spectral
58036,-2.2684002,vac,mfcc4V_sma3nz_stddevNorm,spectral
58037,-4.1136413,vac,mfcc4V_sma3nz_stddevNorm,spectral
58038,-2.323325,vac,mfcc4V_sma3nz_stddevNorm,spectral
58039,-2.0815861,vac,mfcc4V_sma3nz_stddevNorm,spectral
58040,-2.44622,vac,mfcc4V_sma3nz_stddevNorm,spectral
58041,-2.0286226,vac,mfcc4V_sma3nz_stddevNorm,spectral
58042,-3.9713013,vac,mfcc4V_sma3nz_stddevNorm,spectral
58043,-4.5581594,vac,mfcc4V_sma3nz_stddevNorm,spectral
58044,-1.1881843,vac,mfcc4V_sma3nz_stddevNorm,spectral
58045,-0.8729721,vac,mfcc4V_sma3nz_stddevNorm,spectral
58046,-18.619497,vac,mfcc4V_sma3nz_stddevNorm,spectral
58047,-1.2816281,vac,mfcc4V_sma3nz_stddevNorm,spectral
58048,-1.9585088,vac,mfcc4V_sma3nz_stddevNorm,spectral
58049,-4.617775,vac,mfcc4V_sma3nz_stddevNorm,spectral
58050,-1.0979484,vac,mfcc4V_sma3nz_stddevNorm,spectral
58051,-1.538321,vac,mfcc4V_sma3nz_stddevNorm,spectral
58052,-3.2199368,vac,mfcc4V_sma3nz_stddevNorm,spectral
58053,-1.8242779,vac,mfcc4V_sma3nz_stddevNorm,spectral
58054,-1.3872099,vac,mfcc4V_sma3nz_stddevNorm,spectral
58055,-4.4475565,vac,mfcc4V_sma3nz_stddevNorm,spectral
58056,-3.567007,vac,mfcc4V_sma3nz_stddevNorm,spectral
58057,-1.0684135,vac,mfcc4V_sma3nz_stddevNorm,spectral
58058,23.88998,vac,mfcc4V_sma3nz_stddevNorm,spectral
58059,-140.51091,vac,mfcc4V_sma3nz_stddevNorm,spectral
58060,-3.13893,vac,mfcc4V_sma3nz_stddevNorm,spectral
58061,-12.031423,vac,mfcc4V_sma3nz_stddevNorm,spectral
58062,-1.8697053,vac,mfcc4V_sma3nz_stddevNorm,spectral
58063,-1.8762993,vac,mfcc4V_sma3nz_stddevNorm,spectral
58064,-1.3769723,vac,mfcc4V_sma3nz_stddevNorm,spectral
58065,5.777904,vac,mfcc4V_sma3nz_stddevNorm,spectral
58066,-3.3375015,vac,mfcc4V_sma3nz_stddevNorm,spectral
58067,-4.0388274,vac,mfcc4V_sma3nz_stddevNorm,spectral
58068,-1.9527868,vac,mfcc4V_sma3nz_stddevNorm,spectral
58069,-3.071116,vac,mfcc4V_sma3nz_stddevNorm,spectral
58070,-1.3196353,vac,mfcc4V_sma3nz_stddevNorm,spectral
58071,-1.0353199,vac,mfcc4V_sma3nz_stddevNorm,spectral
58072,6.8373985,vac,mfcc4V_sma3nz_stddevNorm,spectral
58073,-13.187493,vac,mfcc4V_sma3nz_stddevNorm,spectral
58074,-1.6029203,vac,mfcc4V_sma3nz_stddevNorm,spectral
58075,-1.8455317,vac,mfcc4V_sma3nz_stddevNorm,spectral
58076,5.2629604,vac,mfcc4V_sma3nz_stddevNorm,spectral
58077,-3.1292975,vac,mfcc4V_sma3nz_stddevNorm,spectral
58078,-1.816383,vac,mfcc4V_sma3nz_stddevNorm,spectral
58079,-1.7200953,vac,mfcc4V_sma3nz_stddevNorm,spectral
58080,-8.680392,vac,mfcc4V_sma3nz_stddevNorm,spectral
58081,-13.758336,vac,mfcc4V_sma3nz_stddevNorm,spectral
58082,-1.2601391,vac,mfcc4V_sma3nz_stddevNorm,spectral
58083,-13.28122,vac,mfcc4V_sma3nz_stddevNorm,spectral
58084,-0.779344,vac,mfcc4V_sma3nz_stddevNorm,spectral
58085,-1.317286,vac,mfcc4V_sma3nz_stddevNorm,spectral
58086,-18.147064,vac,mfcc4V_sma3nz_stddevNorm,spectral
58087,1.525978,vac,mfcc4V_sma3nz_stddevNorm,spectral
58088,7.7044806,vac,mfcc4V_sma3nz_stddevNorm,spectral
58089,-1.7685366,vac,mfcc4V_sma3nz_stddevNorm,spectral
58090,-3.1147354,vac,mfcc4V_sma3nz_stddevNorm,spectral
58091,-2.3921034,vac,mfcc4V_sma3nz_stddevNorm,spectral
58092,-1.7897413,vac,mfcc4V_sma3nz_stddevNorm,spectral
58093,-1.0825502,vac,mfcc4V_sma3nz_stddevNorm,spectral
58094,-1.9921359,vac,mfcc4V_sma3nz_stddevNorm,spectral
58095,8.218429,vac,mfcc4V_sma3nz_stddevNorm,spectral
58096,5.3919344,vac,mfcc4V_sma3nz_stddevNorm,spectral
58097,-2.767369,vac,mfcc4V_sma3nz_stddevNorm,spectral
58098,-3.2613423,vac,mfcc4V_sma3nz_stddevNorm,spectral
58099,-1.4984896,vac,mfcc4V_sma3nz_stddevNorm,spectral
58100,-1.858896,vac,mfcc4V_sma3nz_stddevNorm,spectral
58101,3.6679218,vac,mfcc4V_sma3nz_stddevNorm,spectral
58102,-4.960226,vac,mfcc4V_sma3nz_stddevNorm,spectral
58103,-1.7712508,vac,mfcc4V_sma3nz_stddevNorm,spectral
58104,-1.9006913,vac,mfcc4V_sma3nz_stddevNorm,spectral
58105,-3.0740218,vac,mfcc4V_sma3nz_stddevNorm,spectral
58106,-1.9822733,vac,mfcc4V_sma3nz_stddevNorm,spectral
58107,3.0952237,vac,mfcc4V_sma3nz_stddevNorm,spectral
58108,-3.0655227,vac,mfcc4V_sma3nz_stddevNorm,spectral
58109,-5.715776,vac,mfcc4V_sma3nz_stddevNorm,spectral
58110,-1.2146847,vac,mfcc4V_sma3nz_stddevNorm,spectral
58111,-1.3924415,vac,mfcc4V_sma3nz_stddevNorm,spectral
58112,5.386464,vac,mfcc4V_sma3nz_stddevNorm,spectral
58113,-15.843111,vac,mfcc4V_sma3nz_stddevNorm,spectral
58114,5.0506215,vac,mfcc4V_sma3nz_stddevNorm,spectral
58115,-1.6185935,vac,mfcc4V_sma3nz_stddevNorm,spectral
58116,-3.0777085,vac,mfcc4V_sma3nz_stddevNorm,spectral
58117,-3.5631986,vac,mfcc4V_sma3nz_stddevNorm,spectral
58118,-3.5488846,vac,mfcc4V_sma3nz_stddevNorm,spectral
58119,-2.4980683,vac,mfcc4V_sma3nz_stddevNorm,spectral
58120,-1.1711941,vac,mfcc4V_sma3nz_stddevNorm,spectral
58121,-14.007375,vac,mfcc4V_sma3nz_stddevNorm,spectral
58122,375.17468,vac,mfcc4V_sma3nz_stddevNorm,spectral
58123,-1.8196489,vac,mfcc4V_sma3nz_stddevNorm,spectral
58124,-2.5425684,vac,mfcc4V_sma3nz_stddevNorm,spectral
58125,-3.1561716,vac,mfcc4V_sma3nz_stddevNorm,spectral
58126,-1.9230154,vac,mfcc4V_sma3nz_stddevNorm,spectral
58127,-2.1975653,vac,mfcc4V_sma3nz_stddevNorm,spectral
58128,-0.8343788,vac,mfcc4V_sma3nz_stddevNorm,spectral
58129,-1.828406,vac,mfcc4V_sma3nz_stddevNorm,spectral
58130,2.4529457,vac,mfcc4V_sma3nz_stddevNorm,spectral
58131,-3.0967321,vac,mfcc4V_sma3nz_stddevNorm,spectral
58132,-5.175617,vac,mfcc4V_sma3nz_stddevNorm,spectral
58133,-15.84478,vac,mfcc4V_sma3nz_stddevNorm,spectral
58134,-1.4908483,vac,mfcc4V_sma3nz_stddevNorm,spectral
58135,-2.3034716,vac,mfcc4V_sma3nz_stddevNorm,spectral
58136,-2.0876722,vac,mfcc4V_sma3nz_stddevNorm,spectral
58137,-1.2732942,vac,mfcc4V_sma3nz_stddevNorm,spectral
58138,25.000383,vac,mfcc4V_sma3nz_stddevNorm,spectral
58139,-0.88552475,vac,mfcc4V_sma3nz_stddevNorm,spectral
58140,-3.2095423,vac,mfcc4V_sma3nz_stddevNorm,spectral
58141,-6.3599324,vac,mfcc4V_sma3nz_stddevNorm,spectral
58142,-2.0195303,vac,mfcc4V_sma3nz_stddevNorm,spectral
58143,50.03485,vac,mfcc4V_sma3nz_stddevNorm,spectral
58144,-1.2142822,vac,mfcc4V_sma3nz_stddevNorm,spectral
58145,-2.2650244,vac,mfcc4V_sma3nz_stddevNorm,spectral
58146,-28.956978,vac,mfcc4V_sma3nz_stddevNorm,spectral
58147,-1.3541625,vac,mfcc4V_sma3nz_stddevNorm,spectral
58148,5.5534973,vac,mfcc4V_sma3nz_stddevNorm,spectral
58149,-2.9545622,vac,mfcc4V_sma3nz_stddevNorm,spectral
58150,1.6304665,vac,mfcc4V_sma3nz_stddevNorm,spectral
58151,-4.0172157,vac,mfcc4V_sma3nz_stddevNorm,spectral
58152,13.808196,vac,mfcc4V_sma3nz_stddevNorm,spectral
58153,-1.0502492,vac,mfcc4V_sma3nz_stddevNorm,spectral
58154,-3.307781,vac,mfcc4V_sma3nz_stddevNorm,spectral
58155,-2.2317688,vac,mfcc4V_sma3nz_stddevNorm,spectral
58156,-1.4163997,vac,mfcc4V_sma3nz_stddevNorm,spectral
58157,-1.6629081,vac,mfcc4V_sma3nz_stddevNorm,spectral
58158,-1.5415531,vac,mfcc4V_sma3nz_stddevNorm,spectral
58159,-10.963749,vac,mfcc4V_sma3nz_stddevNorm,spectral
58160,7.851838,vac,mfcc4V_sma3nz_stddevNorm,spectral
58161,-5.868223,vac,mfcc4V_sma3nz_stddevNorm,spectral
58162,-2.014891,vac,mfcc4V_sma3nz_stddevNorm,spectral
58163,0.34855872,vac,mfcc4V_sma3nz_stddevNorm,spectral
58164,-1.3351641,vac,mfcc4V_sma3nz_stddevNorm,spectral
58165,-2.2715251,vac,mfcc4V_sma3nz_stddevNorm,spectral
58166,81.242165,vac,mfcc4V_sma3nz_stddevNorm,spectral
58167,-1.560687,vac,mfcc4V_sma3nz_stddevNorm,spectral
58168,-4.345234,vac,mfcc4V_sma3nz_stddevNorm,spectral
58169,-3.2601764,vac,mfcc4V_sma3nz_stddevNorm,spectral
58170,-3.0034266,vac,mfcc4V_sma3nz_stddevNorm,spectral
58171,6.4933243,vac,mfcc4V_sma3nz_stddevNorm,spectral
58172,-0.97228146,vac,mfcc4V_sma3nz_stddevNorm,spectral
58173,-1.8158056,vac,mfcc4V_sma3nz_stddevNorm,spectral
58174,-27.614204,vac,mfcc4V_sma3nz_stddevNorm,spectral
58175,-5.030429,vac,mfcc4V_sma3nz_stddevNorm,spectral
58176,1.6774732,vac,mfcc4V_sma3nz_stddevNorm,spectral
58177,131.8328,vac,mfcc4V_sma3nz_stddevNorm,spectral
58178,2.8325078,vac,mfcc4V_sma3nz_stddevNorm,spectral
58179,-9.091795,vac,mfcc4V_sma3nz_stddevNorm,spectral
58180,-5.3931775,vac,mfcc4V_sma3nz_stddevNorm,spectral
58181,-1.4185,vac,mfcc4V_sma3nz_stddevNorm,spectral
58182,-2286.8254,vac,mfcc4V_sma3nz_stddevNorm,spectral
58183,-2.15252,vac,mfcc4V_sma3nz_stddevNorm,spectral
58184,-41.074276,vac,mfcc4V_sma3nz_stddevNorm,spectral
58185,2.0028095,vac,mfcc4V_sma3nz_stddevNorm,spectral
58186,-5.347066,vac,mfcc4V_sma3nz_stddevNorm,spectral
58187,-1.1610973,vac,mfcc4V_sma3nz_stddevNorm,spectral
58188,1.2069032,vac,mfcc4V_sma3nz_stddevNorm,spectral
58189,5.219733,vac,mfcc4V_sma3nz_stddevNorm,spectral
58190,-4.0993967,vac,mfcc4V_sma3nz_stddevNorm,spectral
58191,-4.035501,vac,mfcc4V_sma3nz_stddevNorm,spectral
58192,22.276884,vac,mfcc4V_sma3nz_stddevNorm,spectral
58193,-8.778028,vac,mfcc4V_sma3nz_stddevNorm,spectral
58194,-0.80492,vac,mfcc4V_sma3nz_stddevNorm,spectral
58195,16.153107,vac,mfcc4V_sma3nz_stddevNorm,spectral
58196,-3.766728,vac,mfcc4V_sma3nz_stddevNorm,spectral
58197,-2.7700148,vac,mfcc4V_sma3nz_stddevNorm,spectral
58198,-1.1422383,vac,mfcc4V_sma3nz_stddevNorm,spectral
58199,3.2839568,vac,mfcc4V_sma3nz_stddevNorm,spectral
58200,2.508798,vac,mfcc4V_sma3nz_stddevNorm,spectral
58201,-3.5654905,vac,mfcc4V_sma3nz_stddevNorm,spectral
58202,-2.6612756,vac,mfcc4V_sma3nz_stddevNorm,spectral
58203,-4.094476,vac,mfcc4V_sma3nz_stddevNorm,spectral
58204,-2.9914339,vac,mfcc4V_sma3nz_stddevNorm,spectral
58205,-0.84451896,vac,mfcc4V_sma3nz_stddevNorm,spectral
58206,6.7576537,vac,mfcc4V_sma3nz_stddevNorm,spectral
58207,-3.774134,vac,mfcc4V_sma3nz_stddevNorm,spectral
58208,-1.9537433,vac,mfcc4V_sma3nz_stddevNorm,spectral
58209,-1.1016572,vac,mfcc4V_sma3nz_stddevNorm,spectral
58210,2.0890563,vac,mfcc4V_sma3nz_stddevNorm,spectral
58211,-7.061394,vac,mfcc4V_sma3nz_stddevNorm,spectral
58212,-5.011838,vac,alphaRatioUV_sma3nz_amean,spectral
58213,-7.5620885,vac,alphaRatioUV_sma3nz_amean,spectral
58214,-7.97192,vac,alphaRatioUV_sma3nz_amean,spectral
58215,-6.9249797,vac,alphaRatioUV_sma3nz_amean,spectral
